"id","code","name","hs_level","created_at","updated_at"
3468,"760900","H6",6,"2025-03-18 03:30:54.608864","2025-03-18 03:30:54.608864"
3469,"843239","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3470,"030235","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3471,"750512","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3472,"732599","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3473,"030314","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3474,"071440","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3475,"030285","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3476,"050100","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3477,"940152","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3478,"846261","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3479,"940440","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3480,"732211","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3481,"611599","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3482,"430310","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3483,"843280","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3484,"621120","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3485,"721691","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3486,"283311","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3487,"600622","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3488,"4919","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3489,"890319","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3490,"852713","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3491,"283220","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3492,"070490","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3493,"293214","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3494,"283650","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3495,"940521","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3496,"300213","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3497,"611249","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3498,"520543","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3499,"730431","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3500,"530390","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3501,"848520","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3502,"271410","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3503,"500500","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3504,"071232","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3505,"810296","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3506,"284330","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3507,"442090","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3508,"441113","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3509,"620444","H6",6,"2025-03-18 03:30:54.609866","2025-03-18 03:30:54.609866"
3510,"481930","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3511,"460199","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3512,"870919","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3513,"190590","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3514,"854929","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3515,"610839","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3516,"5159","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3517,"381511","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3518,"721011","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3519,"850163","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3520,"480257","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3521,"230120","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3522,"381400","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3523,"540341","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3524,"842420","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3525,"293349","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3526,"844610","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3527,"560313","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3528,"621440","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3529,"820520","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3530,"411510","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3531,"551130","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3532,"401699","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3533,"200912","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3534,"846593","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3535,"440799","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3536,"790111","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3537,"460121","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3538,"854160","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3539,"901910","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3540,"810196","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3541,"845180","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3542,"950631","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3543,"847410","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3544,"890311","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3545,"5141","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3546,"080610","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3547,"030346","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3548,"293040","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.612867"
3549,"851714","H6",6,"2025-03-18 03:30:54.612867","2025-03-18 03:30:54.613866"
3550,"740821","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3551,"962000","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3552,"830790","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3553,"292910","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3554,"540831","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3555,"830910","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3556,"481310","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3557,"853670","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3558,"441019","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3559,"732112","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3560,"901790","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3561,"722530","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3562,"711610","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3563,"610819","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3564,"853710","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3565,"630231","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3566,"620990","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3567,"590210","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3568,"4792","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3569,"960350","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3570,"810830","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3571,"020423","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3572,"040110","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3573,"5047","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3574,"761410","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3575,"420221","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3576,"392590","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3577,"200599","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3578,"847759","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3579,"721923","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3580,"940330","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3581,"480256","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3582,"080430","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3583,"940120","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3584,"401130","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3585,"4992","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3586,"611530","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3587,"560290","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3588,"310510","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3589,"282731","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3590,"540261","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3591,"5121","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3592,"731582","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3593,"843830","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3594,"730629","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3595,"130213","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3596,"240210","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3597,"621490","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3598,"820291","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3599,"890520","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3600,"870380","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3601,"4948","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3602,"540774","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3603,"291212","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3604,"841989","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3605,"390530","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3606,"290321","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3607,"732394","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3608,"441700","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3609,"030119","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3610,"540269","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3611,"5132","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3612,"960330","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3613,"850990","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3614,"842122","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3615,"820240","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3616,"842641","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3617,"900890","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3618,"854911","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3619,"482190","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3620,"290349","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3621,"450190","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3622,"620190","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3623,"580710","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3624,"240412","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3625,"730630","H6",6,"2025-03-18 03:30:54.613866","2025-03-18 03:30:54.613866"
3626,"701349","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3627,"760692","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3628,"850660","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3629,"290219","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3630,"5067","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3631,"852691","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3632,"852842","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3633,"842482","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3634,"4872","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3635,"853400","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3636,"540244","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3637,"251690","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3638,"961511","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3639,"391290","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3640,"550320","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3641,"520528","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3642,"840310","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3643,"293625","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3644,"854931","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3645,"910390","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3646,"940539","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3647,"640340","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3648,"090412","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3649,"620333","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3650,"846692","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3651,"910511","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3652,"5148","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3653,"030699","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3654,"890200","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3655,"847971","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3656,"570291","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3657,"290619","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3658,"841090","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3659,"901190","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3660,"090821","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3661,"721260","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3662,"710310","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3663,"680100","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3664,"4888","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3665,"901710","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3666,"848130","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3667,"290713","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3668,"120230","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3669,"530710","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3670,"841360","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3671,"761520","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3672,"842810","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3673,"140190","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3674,"551693","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3675,"030339","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3676,"070390","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3677,"321390","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3678,"620459","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3679,"160420","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3680,"852419","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3681,"4859","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3682,"360690","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3683,"030721","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3684,"600199","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3685,"390931","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3686,"681513","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3687,"851539","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3688,"5041","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3689,"551211","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3690,"611011","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3691,"380400","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3692,"290545","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3693,"847439","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3694,"170260","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3695,"282810","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3696,"392329","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3697,"841460","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3698,"871130","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.614867"
3699,"550520","H6",6,"2025-03-18 03:30:54.614867","2025-03-18 03:30:54.615866"
3700,"320420","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3701,"5117","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3702,"680710","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3703,"071490","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3704,"160210","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3705,"120799","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3706,"570500","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3707,"940159","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3708,"151329","H6",6,"2025-03-18 03:30:54.615866","2025-03-18 03:30:54.615866"
3709,"570190","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3710,"382711","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3711,"252390","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3712,"391620","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3713,"480442","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3714,"851240","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3715,"690723","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3716,"520514","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3717,"721899","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3718,"842430","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3719,"291712","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3720,"600541","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.618867"
3721,"880790","H6",6,"2025-03-18 03:30:54.618867","2025-03-18 03:30:54.619867"
3722,"846599","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3723,"920991","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3724,"290123","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3725,"121300","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3726,"731813","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3727,"701964","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3728,"441840","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3729,"250300","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3730,"4720","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3731,"950430","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3732,"847321","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3733,"382430","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3734,"846694","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3735,"130220","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3736,"020741","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3737,"847810","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3738,"030359","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3739,"900140","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3740,"721921","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3741,"711230","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3742,"4885","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3743,"440122","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3744,"441600","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3745,"5115","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3746,"520523","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3747,"848630","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3748,"848250","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3749,"950691","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3750,"5126","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3751,"852210","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3752,"871390","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3753,"731450","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3754,"271129","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3755,"4854","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3756,"852583","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3757,"521221","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3758,"732611","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3759,"700529","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3760,"690210","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3761,"4750","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3762,"290242","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3763,"740819","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3764,"681182","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3765,"940389","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3766,"848350","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3767,"930190","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3768,"190490","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3769,"441249","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
3770,"721012","H6",6,"2025-03-18 03:30:54.619867","2025-03-18 03:30:54.619867"
